,suite_id,sample_id,code,value,character
9545,67,10,13,1000,千
9546,91,5,13,1000,千
9547,77,2,13,1000,千
9548,81,6,13,1000,千
9549,91,9,13,1000,千
9550,65,4,13,1000,千
9551,88,4,13,1000,千
9552,78,1,13,1000,千
9553,43,6,13,1000,千
9554,97,2,13,1000,千
9555,54,9,13,1000,千
9556,32,7,13,1000,千
9557,82,9,13,1000,千
9558,49,10,13,1000,千
9559,53,6,13,1000,千
9560,19,2,13,1000,千
9561,71,10,13,1000,千
9562,3,2,13,1000,千
9563,87,9,13,1000,千
9564,63,7,13,1000,千
9565,7,10,13,1000,千
9566,42,3,13,1000,千
9567,98,10,13,1000,千
9568,85,2,13,1000,千
9569,3,3,13,1000,千
9570,8,5,13,1000,千
9571,7,6,13,1000,千
9572,37,7,13,1000,千
9573,67,8,13,1000,千
9574,46,1,13,1000,千
9575,9,8,13,1000,千
9576,72,9,13,1000,千
9577,40,8,13,1000,千
9578,31,8,13,1000,千
9579,76,4,13,1000,千
9580,65,7,13,1000,千
9581,66,2,13,1000,千
9582,34,2,13,1000,千
9583,42,6,13,1000,千
9584,43,4,13,1000,千
9585,29,4,13,1000,千
9586,95,3,13,1000,千
9587,82,4,13,1000,千
9588,51,2,13,1000,千
9589,4,7,13,1000,千
9590,54,5,13,1000,千
9591,66,9,13,1000,千
9592,98,7,13,1000,千
9593,92,8,13,1000,千
9594,90,5,13,1000,千
9595,64,9,13,1000,千
9596,86,5,13,1000,千
9597,81,3,13,1000,千
9598,67,5,13,1000,千
9599,85,6,13,1000,千
9600,56,10,5,4,四
9601,75,7,5,4,四
9602,76,1,5,4,四
9603,69,1,5,4,四
9604,46,10,5,4,四
9605,7,8,5,4,四
9606,65,6,5,4,四
9607,55,3,5,4,四
9608,86,9,5,4,四
9609,20,6,5,4,四
9610,82,10,5,4,四
9611,15,6,5,4,四
9612,66,6,5,4,四
9613,97,3,5,4,四
9614,93,8,5,4,四
9615,9,9,5,4,四
9616,34,1,5,4,四
9617,89,3,5,4,四
9618,78,10,5,4,四
9619,37,9,5,4,四
9620,58,9,5,4,四
9621,24,4,5,4,四
9622,42,10,5,4,四
9623,56,7,5,4,四
9624,28,1,5,4,四
9625,3,5,5,4,四
9626,18,10,5,4,四
9627,98,6,5,4,四
9628,90,2,5,4,四
9629,94,7,5,4,四
9630,4,6,5,4,四
9631,20,9,5,4,四
9632,65,10,5,4,四
9633,53,9,5,4,四
9634,42,1,5,4,四
9635,26,8,5,4,四
9636,70,7,5,4,四
9637,61,4,5,4,四
9638,90,10,5,4,四
9639,13,9,5,4,四
9640,38,8,5,4,四
9641,17,6,5,4,四
9642,37,2,5,4,四
9643,97,4,5,4,四
9644,35,9,5,4,四
9645,33,7,5,4,四
9646,92,4,5,4,四
9647,63,10,5,4,四
9648,48,9,5,4,四
9649,84,7,5,4,四
9650,60,1,5,4,四
9651,88,9,5,4,四
9652,32,10,5,4,四
9653,60,8,5,4,四
9654,100,3,5,4,四
9655,11,1,5,4,四
9656,64,7,5,4,四
9657,10,1,5,4,四
9658,29,10,5,4,四
9659,83,1,5,4,四
9660,35,6,5,4,四
9661,13,4,5,4,四
9662,58,2,5,4,四
9663,27,9,5,4,四
9664,63,4,5,4,四
9665,71,2,5,4,四
9666,69,2,5,4,四
9667,87,6,5,4,四
9668,15,1,5,4,四
9669,58,3,5,4,四
9670,18,7,5,4,四
9671,53,3,5,4,四
9672,62,1,5,4,四
9673,76,10,5,4,四
9674,35,2,5,4,四
9675,34,9,5,4,四
9676,68,2,5,4,四
9677,11,9,5,4,四
9678,61,9,5,4,四
9679,36,7,5,4,四
9680,7,9,5,4,四
9681,14,6,5,4,四
9682,33,5,5,4,四
9683,14,7,5,4,四
9684,37,8,5,4,四
9685,58,8,5,4,四
9686,99,8,5,4,四
9687,73,4,5,4,四
9688,77,3,5,4,四
9689,38,7,5,4,四
9690,43,2,5,4,四
9691,5,10,5,4,四
9692,56,2,5,4,四
9693,28,8,5,4,四
9694,8,7,5,4,四
9695,48,6,5,4,四
9696,78,4,5,4,四
9697,16,8,5,4,四
9698,14,3,5,4,四
9699,83,6,5,4,四
9700,73,6,5,4,四
9701,40,10,5,4,四
9702,93,6,5,4,四
9703,31,6,5,4,四
9704,66,5,5,4,四
9705,67,4,5,4,四
9706,59,4,5,4,四
9707,95,9,5,4,四
9708,23,8,5,4,四
9709,91,7,5,4,四
9710,56,8,5,4,四
9711,83,3,5,4,四
9712,98,5,5,4,四
9713,82,6,5,4,四
9714,16,6,5,4,四
9715,48,2,5,4,四
9716,25,4,5,4,四
9717,97,8,5,4,四
9718,57,4,5,4,四
9719,35,4,5,4,四
9720,9,2,5,4,四
9721,47,5,5,4,四
9722,73,3,5,4,四
9723,32,1,5,4,四
9724,3,7,5,4,四
9725,59,9,5,4,四
9726,61,3,5,4,四
9727,49,5,5,4,四
9728,87,7,5,4,四
9729,81,1,5,4,四
9730,62,9,5,4,四
9731,85,9,5,4,四
9732,32,5,5,4,四
9733,99,5,5,4,四
9734,56,9,5,4,四
9735,13,5,5,4,四
9736,2,1,5,4,四
9737,28,5,5,4,四
9738,100,5,5,4,四
9739,15,2,5,4,四
9740,12,4,5,4,四
9741,30,7,5,4,四
9742,74,10,5,4,四
9743,34,10,5,4,四
9744,9,3,5,4,四
9745,91,4,5,4,四
9746,82,1,5,4,四
9747,30,4,5,4,四
9748,83,2,5,4,四
9749,38,10,5,4,四
9750,67,3,5,4,四
9751,22,8,5,4,四
9752,97,7,5,4,四
9753,47,9,5,4,四
9754,94,10,5,4,四
9755,50,2,5,4,四
9756,36,9,5,4,四
9757,71,7,5,4,四
9758,14,1,5,4,四
9759,89,4,5,4,四
9760,62,5,5,4,四
9761,78,7,5,4,四
9762,67,9,5,4,四
9763,68,1,5,4,四
9764,87,5,5,4,四
9765,69,8,5,4,四
9766,35,8,5,4,四
9767,70,9,5,4,四
9768,37,4,5,4,四
9769,37,1,5,4,四
9770,41,10,5,4,四
9771,51,9,5,4,四
9772,19,1,5,4,四
9773,98,9,5,4,四
9774,52,6,5,4,四
9775,41,3,5,4,四
9776,31,4,5,4,四
9777,31,9,5,4,四
9778,81,2,5,4,四
9779,7,7,5,4,四
9780,53,4,5,4,四
9781,7,1,5,4,四
9782,42,7,5,4,四
9783,56,6,5,4,四
9784,85,5,5,4,四
9785,20,7,5,4,四
9786,40,5,5,4,四
9787,41,5,5,4,四
9788,94,2,5,4,四
9789,76,9,5,4,四
9790,94,8,5,4,四
9791,83,9,5,4,四
9792,68,6,5,4,四
9793,26,9,5,4,四
9794,28,3,5,4,四
9795,45,8,5,4,四
9796,39,2,5,4,四
9797,27,8,5,4,四
9798,64,3,5,4,四
9799,15,8,5,4,四
9800,100,9,5,4,四
9801,57,5,5,4,四
9802,71,5,5,4,四
9803,59,7,5,4,四
9804,84,6,5,4,四
9805,62,6,5,4,四
9806,23,5,5,4,四
9807,91,8,5,4,四
9808,53,5,5,4,四
9809,83,4,5,4,四
9810,14,5,5,4,四
9811,21,10,5,4,四
9812,92,5,5,4,四
9813,83,7,5,4,四
9814,68,5,5,4,四
9815,39,10,5,4,四
9816,69,4,5,4,四
9817,30,9,5,4,四
9818,90,7,5,4,四
9819,72,8,5,4,四
9820,36,5,5,4,四
9821,75,4,5,4,四
9822,97,5,5,4,四
9823,12,9,5,4,四
9824,9,6,5,4,四
9825,1,2,5,4,四
9826,58,4,5,4,四
9827,40,1,5,4,四
9828,90,4,5,4,四
9829,57,6,5,4,四
9830,4,4,5,4,四
9831,99,4,5,4,四
9832,52,10,5,4,四
9833,60,5,5,4,四
9834,11,3,5,4,四
9835,11,10,5,4,四
9836,3,10,5,4,四
9837,96,3,5,4,四
9838,26,2,5,4,四
9839,39,3,5,4,四
9840,1,3,5,4,四
9841,27,4,5,4,四
9842,55,4,5,4,四
9843,80,9,5,4,四
9844,36,6,5,4,四
9845,18,9,5,4,四
9846,48,1,5,4,四
9847,15,7,5,4,四
9848,16,4,5,4,四
9849,34,6,5,4,四
9850,16,2,5,4,四
9851,99,10,5,4,四
9852,8,9,5,4,四
9853,9,4,5,4,四
9854,44,8,5,4,四
9855,38,3,5,4,四
9856,55,9,5,4,四
9857,91,6,5,4,四
9858,92,2,5,4,四
9859,1,5,5,4,四
9860,75,10,5,4,四
9861,50,5,5,4,四
9862,17,7,5,4,四
9863,32,6,5,4,四
9864,40,7,5,4,四
9865,87,8,5,4,四
9866,80,8,5,4,四
9867,43,1,5,4,四
9868,66,10,5,4,四
9869,43,10,5,4,四
9870,53,1,5,4,四
9871,19,8,5,4,四
9872,90,1,5,4,四
9873,31,1,5,4,四
9874,56,3,5,4,四
9875,1,9,5,4,四
9876,26,6,5,4,四
9877,63,3,5,4,四
9878,16,10,5,4,四
9879,8,3,5,4,四
9880,61,7,5,4,四
9881,80,7,5,4,四
9882,3,9,5,4,四
9883,35,1,5,4,四
9884,28,10,5,4,四
9885,73,7,5,4,四
9886,40,9,5,4,四
9887,49,9,5,4,四
9888,29,7,5,4,四
9889,95,1,5,4,四
9890,94,6,5,4,四
9891,80,6,5,4,四
9892,54,10,5,4,四
9893,50,4,5,4,四
9894,41,2,5,4,四
9895,50,8,5,4,四
9896,93,5,5,4,四
9897,47,8,5,4,四
9898,1,7,5,4,四
9899,22,5,5,4,四
9900,58,10,5,4,四
9901,49,1,5,4,四
9902,52,2,5,4,四
9903,47,2,5,4,四
9904,79,8,5,4,四
9905,94,9,5,4,四
9906,39,4,5,4,四
9907,60,6,5,4,四
9908,93,4,5,4,四
9909,6,7,5,4,四
9910,62,4,5,4,四
9911,57,1,5,4,四
9912,61,10,5,4,四
9913,72,7,5,4,四
9914,49,8,5,4,四
9915,5,3,5,4,四
9916,29,8,5,4,四
9917,40,2,5,4,四
9918,74,8,5,4,四
9919,28,2,5,4,四
9920,15,9,5,4,四
9921,21,8,5,4,四
9922,36,2,5,4,四
9923,65,8,5,4,四
9924,79,7,5,4,四
9925,54,6,5,4,四
9926,4,2,5,4,四
9927,52,5,5,4,四
9928,73,10,5,4,四
9929,20,3,5,4,四
9930,72,3,5,4,四
9931,37,10,5,4,四
9932,74,2,5,4,四
9933,65,9,5,4,四
9934,1,1,5,4,四
9935,37,6,5,4,四
9936,72,6,5,4,四
9937,58,7,5,4,四
9938,88,2,5,4,四
9939,57,2,5,4,四
9940,51,7,5,4,四
9941,45,4,5,4,四
9942,24,2,5,4,四
9943,2,5,5,4,四
9944,44,4,5,4,四
9945,47,1,5,4,四
9946,59,2,5,4,四
9947,90,3,5,4,四
9948,17,1,5,4,四
9949,93,9,5,4,四
9950,25,10,5,4,四
9951,33,4,5,4,四
9952,9,5,5,4,四
9953,14,9,5,4,四
9954,35,10,5,4,四
9955,20,10,5,4,四
9956,36,1,5,4,四
9957,47,4,5,4,四
9958,38,6,5,4,四
9959,21,4,5,4,四
9960,47,3,5,4,四
9961,61,1,5,4,四
9962,20,5,5,4,四
9963,5,1,5,4,四
9964,23,4,5,4,四
9965,100,8,5,4,四
9966,79,3,5,4,四
9967,26,3,5,4,四
9968,43,8,5,4,四
9969,86,2,5,4,四
9970,23,9,5,4,四
9971,72,5,5,4,四
9972,21,1,5,4,四
9973,24,3,5,4,四
9974,1,6,5,4,四
9975,76,5,5,4,四
9976,51,8,5,4,四
9977,15,3,5,4,四
9978,91,1,5,4,四
9979,82,3,5,4,四
9980,3,8,5,4,四
9981,21,5,5,4,四
9982,80,2,5,4,四
9983,3,4,5,4,四
9984,29,1,5,4,四
9985,92,3,5,4,四
9986,54,1,5,4,四
9987,20,2,5,4,四
9988,99,1,5,4,四
9989,79,4,5,4,四
9990,25,5,5,4,四
9991,12,10,5,4,四
9992,71,6,5,4,四
9993,18,8,5,4,四
9994,61,8,5,4,四
9995,13,6,5,4,四
9996,45,5,5,4,四
9997,49,2,5,4,四
9998,77,7,5,4,四
9999,99,7,5,4,四
10000,100,4,5,4,四
10001,50,7,5,4,四
10002,57,9,5,4,四
10003,57,10,5,4,四
10004,64,8,5,4,四
10005,71,4,5,4,四
10006,92,6,5,4,四
10007,39,8,5,4,四
10008,13,10,5,4,四
10009,54,7,5,4,四
10010,55,6,5,4,四
10011,92,1,5,4,四
10012,8,10,5,4,四
10013,32,4,5,4,四
10014,82,7,5,4,四
10015,73,1,5,4,四
10016,70,2,5,4,四
10017,84,2,5,4,四
10018,55,8,5,4,四
10019,49,7,5,4,四
10020,10,8,5,4,四
10021,73,5,5,4,四
10022,52,3,5,4,四
10023,6,8,5,4,四
10024,48,3,5,4,四
10025,41,7,5,4,四
10026,16,3,5,4,四
10027,14,10,5,4,四
10028,66,8,5,4,四
10029,33,2,5,4,四
10030,34,5,5,4,四
10031,41,1,5,4,四
10032,40,4,5,4,四
10033,5,6,5,4,四
10034,33,8,5,4,四
10035,10,2,5,4,四
10036,25,2,5,4,四
10037,41,8,5,4,四
10038,89,10,5,4,四
10039,64,5,5,4,四
10040,29,3,5,4,四
10041,60,2,5,4,四
10042,97,1,5,4,四
10043,68,3,5,4,四
10044,58,5,5,4,四
10045,61,2,5,4,四
10046,66,3,5,4,四
10047,24,6,5,4,四
10048,69,5,5,4,四
10049,7,3,5,4,四
10050,61,5,5,4,四
10051,88,3,5,4,四
10052,44,3,5,4,四
10053,23,3,5,4,四
10054,30,8,5,4,四
10055,66,4,5,4,四
10056,89,5,5,4,四
10057,69,9,5,4,四
10058,42,5,5,4,四
10059,46,2,5,4,四
10060,15,4,5,4,四
10061,19,3,5,4,四
10062,62,8,5,4,四
10063,96,10,5,4,四
10064,44,1,5,4,四
10065,18,4,5,4,四
10066,19,4,5,4,四
10067,46,7,5,4,四
10068,56,5,5,4,四
10069,5,7,5,4,四
10070,45,9,5,4,四
10071,17,2,5,4,四
10072,93,1,5,4,四
10073,16,9,5,4,四
10074,39,6,5,4,四
10075,98,8,5,4,四
10076,92,10,5,4,四
10077,93,3,5,4,四
10078,63,5,5,4,四
10079,62,3,5,4,四
10080,64,10,5,4,四
10081,17,4,5,4,四
10082,10,10,5,4,四
10083,44,6,5,4,四
10084,57,3,5,4,四
10085,12,3,5,4,四
10086,12,2,5,4,四
10087,38,9,5,4,四
10088,23,7,5,4,四
10089,53,7,5,4,四
10090,88,6,5,4,四
10091,62,7,5,4,四
10092,77,6,5,4,四
10093,18,1,5,4,四
10094,47,6,5,4,四
10095,24,8,5,4,四
10096,49,4,5,4,四
10097,46,6,5,4,四
10098,88,1,5,4,四
10099,89,2,5,4,四
10100,70,1,5,4,四
10101,24,7,5,4,四
10102,44,5,5,4,四
10103,91,10,5,4,四
10104,80,3,5,4,四
10105,96,1,5,4,四
10106,70,4,5,4,四
10107,43,3,5,4,四
10108,95,6,5,4,四
10109,77,10,5,4,四
10110,31,7,5,4,四
10111,57,8,5,4,四
10112,39,5,5,4,四
10113,10,5,5,4,四
10114,38,4,5,4,四
10115,77,8,5,4,四
10116,29,2,5,4,四
10117,24,9,5,4,四
10118,98,3,5,4,四
10119,100,2,5,4,四
10120,40,6,5,4,四
10121,69,6,5,4,四
10122,87,10,5,4,四
10123,4,1,5,4,四
10124,48,10,5,4,四
10125,59,10,5,4,四
10126,84,3,5,4,四
10127,27,3,5,4,四
10128,66,1,5,4,四
10129,17,3,5,4,四
10130,59,8,5,4,四
10131,14,8,5,4,四
10132,65,2,5,4,四
10133,34,4,5,4,四
10134,85,4,5,4,四
10135,48,4,5,4,四
10136,22,3,5,4,四
10137,15,5,5,4,四
10138,75,1,5,4,四
10139,49,6,5,4,四
10140,25,8,5,4,四
10141,33,10,5,4,四
10142,3,6,5,4,四
10143,52,7,5,4,四
10144,19,7,5,4,四
10145,94,3,5,4,四
10146,55,2,5,4,四
10147,83,5,5,4,四
10148,62,10,5,4,四
10149,2,6,5,4,四
10150,19,6,5,4,四
10151,51,3,5,4,四
10152,71,3,5,4,四
10153,13,7,5,4,四
10154,87,3,5,4,四
10155,91,2,5,4,四
10156,41,9,5,4,四
10157,32,8,5,4,四
10158,12,6,5,4,四
10159,4,9,5,4,四
10160,26,5,5,4,四
10161,99,9,5,4,四
10162,84,4,5,4,四
10163,75,6,5,4,四
10164,32,3,5,4,四
10165,49,3,5,4,四
10166,7,5,5,4,四
10167,36,4,5,4,四
10168,4,10,5,4,四
10169,96,6,5,4,四
10170,21,9,5,4,四
10171,2,4,5,4,四
10172,8,6,5,4,四
10173,13,1,5,4,四
10174,40,3,5,4,四
10175,92,7,5,4,四
10176,21,2,5,4,四
10177,51,1,5,4,四
10178,44,9,5,4,四
10179,65,5,5,4,四
10180,38,1,5,4,四
10181,10,9,5,4,四
10182,81,9,5,4,四
10183,80,1,5,4,四
10184,81,8,5,4,四
10185,45,7,5,4,四
10186,57,7,5,4,四
10187,65,1,5,4,四
10188,11,8,5,4,四
10189,24,5,5,4,四
10190,30,5,5,4,四
10191,83,8,5,4,四
10192,69,7,5,4,四
10193,77,4,5,4,四
10194,86,8,5,4,四
10195,22,4,5,4,四
10196,34,7,5,4,四
10197,63,2,5,4,四
10198,6,9,5,4,四
10199,76,3,5,4,四
10200,10,7,5,4,四
10201,2,7,5,4,四
10202,38,2,5,4,四
10203,31,5,5,4,四
10204,68,7,5,4,四
10205,96,4,5,4,四
10206,26,1,5,4,四
10207,19,5,5,4,四
10208,64,6,5,4,四
10209,63,6,5,4,四
10210,25,1,5,4,四
10211,36,10,5,4,四
10212,77,9,5,4,四
10213,73,2,5,4,四
10214,74,3,5,4,四
10215,70,5,5,4,四
10216,97,9,5,4,四
10217,55,7,5,4,四
10218,98,4,5,4,四
10219,12,5,5,4,四
10220,90,9,5,4,四
10221,22,7,5,4,四
10222,86,10,5,4,四
10223,24,10,5,4,四
10224,10,6,5,4,四
10225,55,10,5,4,四
10226,12,8,5,4,四
10227,97,10,5,4,四
10228,94,1,5,4,四
10229,55,5,5,4,四
10230,95,2,5,4,四
10231,52,1,5,4,四
10232,34,3,5,4,四
10233,73,8,5,4,四
10234,88,7,5,4,四
10235,29,5,5,4,四
10236,100,6,5,4,四
10237,95,4,5,4,四
10238,48,7,5,4,四
10239,95,10,5,4,四
10240,41,4,5,4,四
10241,29,9,5,4,四
10242,11,7,5,4,四
10243,96,5,5,4,四
10244,42,4,5,4,四
10245,50,9,5,4,四
10246,96,7,5,4,四
10247,86,1,5,4,四
10248,72,4,5,4,四
10249,85,10,5,4,四
10250,26,4,5,4,四
10251,86,4,5,4,四
10252,87,4,5,4,四
10253,54,3,5,4,四
10254,96,9,5,4,四
10255,84,1,5,4,四
10256,60,9,5,4,四
10257,96,8,5,4,四
10258,23,2,5,4,四
10259,90,8,5,4,四
10260,22,2,5,4,四
10261,81,10,5,4,四
10262,99,3,5,4,四
10263,77,5,5,4,四
10264,19,10,5,4,四
10265,29,6,5,4,四
10266,70,8,5,4,四
10267,18,3,5,4,四
10268,47,10,5,4,四
10269,46,9,5,4,四
10270,77,1,5,4,四
10271,61,6,5,4,四
10272,8,1,5,4,四
10273,7,2,5,4,四
10274,19,9,5,4,四
10275,13,3,5,4,四
10276,22,10,5,4,四
10277,45,3,5,4,四
10278,94,5,5,4,四
10279,27,7,5,4,四
10280,68,8,5,4,四
10281,85,3,5,4,四
10282,78,2,5,4,四
10283,1,8,5,4,四
10284,81,7,5,4,四
10285,11,6,5,4,四
10286,5,2,5,4,四
10287,68,10,5,4,四
10288,31,3,5,4,四
10289,36,3,5,4,四
10290,76,6,5,4,四
10291,60,10,5,4,四
10292,65,3,5,4,四
10293,75,2,5,4,四
10294,9,10,5,4,四
10295,32,2,5,4,四
10296,64,1,5,4,四
10297,35,7,5,4,四
10298,46,4,5,4,四
10299,22,1,5,4,四
10300,8,8,5,4,四
10301,67,1,5,4,四
10302,89,9,5,4,四
10303,59,1,5,4,四
10304,89,6,5,4,四
10305,52,8,5,4,四
10306,21,7,5,4,四
10307,21,6,5,4,四
10308,74,1,5,4,四
10309,93,10,5,4,四
10310,75,9,5,4,四
10311,68,9,5,4,四
10312,4,8,5,4,四
10313,50,3,5,4,四
10314,38,5,5,4,四
10315,25,6,5,4,四
10316,2,3,5,4,四
10317,86,3,5,4,四
10318,63,8,5,4,四
10319,21,3,5,4,四
10320,95,8,5,4,四
10321,26,7,5,4,四
10322,63,9,5,4,四
10323,33,9,5,4,四
10324,35,3,5,4,四
10325,45,1,5,4,四
10326,2,2,5,4,四
10327,25,3,5,4,四
10328,27,2,5,4,四
10329,48,8,5,4,四
10330,30,6,5,4,四
10331,46,5,5,4,四
10332,93,2,5,4,四
10333,78,5,5,4,四
10334,90,6,5,4,四
10335,84,5,5,4,四
10336,89,7,5,4,四
10337,2,9,5,4,四
10338,66,7,5,4,四
10339,45,2,5,4,四
10340,8,4,5,4,四
10341,79,1,5,4,四
10342,75,5,5,4,四
10343,91,3,5,4,四
10344,28,9,5,4,四
10345,67,10,5,4,四
10346,91,5,5,4,四
10347,77,2,5,4,四
10348,81,6,5,4,四
10349,91,9,5,4,四
10350,65,4,5,4,四
10351,88,4,5,4,四
10352,78,1,5,4,四
10353,43,6,5,4,四
10354,97,2,5,4,四
10355,54,9,5,4,四
10356,32,7,5,4,四
10357,82,9,5,4,四
10358,49,10,5,4,四
10359,53,6,5,4,四
10360,19,2,5,4,四
10361,71,10,5,4,四
10362,3,2,5,4,四
10363,87,9,5,4,四
10364,63,7,5,4,四
10365,7,10,5,4,四
10366,42,3,5,4,四
10367,98,10,5,4,四
10368,85,2,5,4,四
10369,3,3,5,4,四
10370,8,5,5,4,四
10371,7,6,5,4,四
10372,37,7,5,4,四
10373,67,8,5,4,四
10374,46,1,5,4,四
10375,9,8,5,4,四
10376,72,9,5,4,四
10377,40,8,5,4,四
10378,31,8,5,4,四
10379,76,4,5,4,四
10380,65,7,5,4,四
10381,66,2,5,4,四
10382,34,2,5,4,四
10383,42,6,5,4,四
10384,43,4,5,4,四
10385,29,4,5,4,四
10386,95,3,5,4,四
10387,82,4,5,4,四
10388,51,2,5,4,四
10389,4,7,5,4,四
10390,54,5,5,4,四
10391,66,9,5,4,四
10392,98,7,5,4,四
10393,92,8,5,4,四
10394,90,5,5,4,四
10395,64,9,5,4,四
10396,86,5,5,4,四
10397,81,3,5,4,四
10398,67,5,5,4,四
10399,85,6,5,4,四
10400,56,10,12,100,百
10401,75,7,12,100,百
10402,76,1,12,100,百
10403,69,1,12,100,百
10404,46,10,12,100,百
10405,7,8,12,100,百
10406,65,6,12,100,百
10407,55,3,12,100,百
10408,86,9,12,100,百
10409,20,6,12,100,百
10410,82,10,12,100,百
10411,15,6,12,100,百
10412,66,6,12,100,百
10413,97,3,12,100,百
10414,93,8,12,100,百
10415,9,9,12,100,百
10416,34,1,12,100,百
10417,89,3,12,100,百
10418,78,10,12,100,百
10419,37,9,12,100,百
10420,58,9,12,100,百
10421,24,4,12,100,百
10422,42,10,12,100,百
10423,56,7,12,100,百
10424,28,1,12,100,百
10425,3,5,12,100,百
10426,18,10,12,100,百
10427,98,6,12,100,百
10428,90,2,12,100,百
10429,94,7,12,100,百
10430,4,6,12,100,百
10431,20,9,12,100,百
10432,65,10,12,100,百
10433,53,9,12,100,百
10434,42,1,12,100,百
10435,26,8,12,100,百
10436,70,7,12,100,百
10437,61,4,12,100,百
10438,90,10,12,100,百
10439,13,9,12,100,百
10440,38,8,12,100,百
10441,17,6,12,100,百
10442,37,2,12,100,百
10443,97,4,12,100,百
10444,35,9,12,100,百
10445,33,7,12,100,百
10446,92,4,12,100,百
10447,63,10,12,100,百
10448,48,9,12,100,百
10449,84,7,12,100,百
10450,60,1,12,100,百
10451,88,9,12,100,百
10452,32,10,12,100,百
10453,60,8,12,100,百
10454,100,3,12,100,百
10455,11,1,12,100,百
10456,64,7,12,100,百
10457,10,1,12,100,百
10458,29,10,12,100,百
10459,83,1,12,100,百
10460,35,6,12,100,百
10461,13,4,12,100,百
10462,58,2,12,100,百
10463,27,9,12,100,百
10464,63,4,12,100,百
10465,71,2,12,100,百
10466,69,2,12,100,百
10467,87,6,12,100,百
10468,15,1,12,100,百
10469,58,3,12,100,百
10470,18,7,12,100,百
10471,53,3,12,100,百
10472,62,1,12,100,百
10473,76,10,12,100,百
10474,35,2,12,100,百
10475,34,9,12,100,百
10476,68,2,12,100,百
10477,11,9,12,100,百
10478,61,9,12,100,百
10479,36,7,12,100,百
10480,7,9,12,100,百
10481,14,6,12,100,百
10482,33,5,12,100,百
10483,14,7,12,100,百
10484,37,8,12,100,百
10485,58,8,12,100,百
10486,99,8,12,100,百
10487,73,4,12,100,百
10488,77,3,12,100,百
10489,38,7,12,100,百
10490,43,2,12,100,百
10491,5,10,12,100,百
10492,56,2,12,100,百
10493,28,8,12,100,百
10494,8,7,12,100,百
10495,48,6,12,100,百
10496,78,4,12,100,百
10497,16,8,12,100,百
10498,14,3,12,100,百
10499,83,6,12,100,百
10500,73,6,12,100,百
10501,40,10,12,100,百
10502,93,6,12,100,百
10503,31,6,12,100,百
10504,66,5,12,100,百
10505,67,4,12,100,百
10506,59,4,12,100,百
10507,95,9,12,100,百
10508,23,8,12,100,百
10509,91,7,12,100,百
10510,56,8,12,100,百
10511,83,3,12,100,百
10512,98,5,12,100,百
10513,82,6,12,100,百
10514,16,6,12,100,百
10515,48,2,12,100,百
10516,25,4,12,100,百
10517,97,8,12,100,百
10518,57,4,12,100,百
10519,35,4,12,100,百
10520,9,2,12,100,百
10521,47,5,12,100,百
10522,73,3,12,100,百
10523,32,1,12,100,百
10524,3,7,12,100,百
10525,59,9,12,100,百
10526,61,3,12,100,百
10527,49,5,12,100,百
10528,87,7,12,100,百
10529,81,1,12,100,百
10530,62,9,12,100,百
10531,85,9,12,100,百
10532,32,5,12,100,百
10533,99,5,12,100,百
10534,56,9,12,100,百
10535,13,5,12,100,百
10536,2,1,12,100,百
10537,28,5,12,100,百
10538,100,5,12,100,百
10539,15,2,12,100,百
10540,12,4,12,100,百
10541,30,7,12,100,百
10542,74,10,12,100,百
10543,34,10,12,100,百
10544,9,3,12,100,百
10545,91,4,12,100,百
10546,82,1,12,100,百
10547,30,4,12,100,百
10548,83,2,12,100,百
10549,38,10,12,100,百
10550,67,3,12,100,百
10551,22,8,12,100,百
10552,97,7,12,100,百
10553,47,9,12,100,百
10554,94,10,12,100,百
10555,50,2,12,100,百
10556,36,9,12,100,百
10557,71,7,12,100,百
10558,14,1,12,100,百
10559,89,4,12,100,百
10560,62,5,12,100,百
10561,78,7,12,100,百
10562,67,9,12,100,百
10563,68,1,12,100,百
10564,87,5,12,100,百
10565,69,8,12,100,百
10566,35,8,12,100,百
10567,70,9,12,100,百
10568,37,4,12,100,百
10569,37,1,12,100,百
10570,41,10,12,100,百
10571,51,9,12,100,百
10572,19,1,12,100,百
10573,98,9,12,100,百
10574,52,6,12,100,百
10575,41,3,12,100,百
10576,31,4,12,100,百
10577,31,9,12,100,百
10578,81,2,12,100,百
10579,7,7,12,100,百
10580,53,4,12,100,百
10581,7,1,12,100,百
10582,42,7,12,100,百
10583,56,6,12,100,百
10584,85,5,12,100,百
10585,20,7,12,100,百
10586,40,5,12,100,百
10587,41,5,12,100,百
10588,94,2,12,100,百
10589,76,9,12,100,百
10590,94,8,12,100,百
10591,83,9,12,100,百
10592,68,6,12,100,百
10593,26,9,12,100,百
10594,28,3,12,100,百
10595,45,8,12,100,百
10596,39,2,12,100,百
10597,27,8,12,100,百
10598,64,3,12,100,百
10599,15,8,12,100,百
10600,100,9,12,100,百
10601,57,5,12,100,百
10602,71,5,12,100,百
10603,59,7,12,100,百
10604,84,6,12,100,百
10605,62,6,12,100,百
10606,23,5,12,100,百
10607,91,8,12,100,百
10608,53,5,12,100,百
10609,83,4,12,100,百
10610,14,5,12,100,百
10611,21,10,12,100,百
10612,92,5,12,100,百
10613,83,7,12,100,百
10614,68,5,12,100,百
10615,39,10,12,100,百
